DepHour,Origin,OrigLong,OrigLat,ArrHour,Dest,DestLong,DestLat,n
19,ATL,-84.42,33.63,20,PHX,-112.01,33.43,24
9,ATL,-84.42,33.63,10,SFO,-122.37,37.61,68
19,ATL,-84.42,33.63,21,SYR,-76.1,43.11,82
19,ATL,-84.42,33.63,21,PHX,-112.01,33.43,65
17,ATL,-84.42,33.63,17,PNS,-87.18,30.47,86
15,ATL,-84.42,33.63,16,PIT,-80.23,40.49,59
18,ATL,-84.42,33.63,20,SFO,-122.37,37.61,71
16,ATL,-84.42,33.63,16,STL,-90.37,38.74,157
10,ATL,-84.42,33.63,10,STL,-90.37,38.74,90
9,ATL,-84.42,33.63,10,RDU,-78.78,35.87,83
19,ATL,-84.42,33.63,21,PVD,-71.42,41.73,84
10,ATL,-84.42,33.63,11,RDU,-78.78,35.87,87
13,ATL,-84.42,33.63,15,TPA,-82.53,27.97,89
21,ATL,-84.42,33.63,22,PHX,-112.01,33.43,5
17,ATL,-84.42,33.63,18,PHX,-112.01,33.43,21
19,ATL,-84.42,33.63,21,SFO,-122.37,37.61,71
16,ATL,-84.42,33.63,17,TYS,-83.99,35.81,91
9,ATL,-84.42,33.63,10,TPA,-82.53,27.97,88
17,ATL,-84.42,33.63,17,STL,-90.37,38.74,1
13,ATL,-84.42,33.63,13,STL,-90.37,38.74,89
11,ATL,-84.42,33.63,12,TLH,-84.35,30.39,65
9,ATL,-84.42,33.63,11,PIT,-80.23,40.49,85
12,ATL,-84.42,33.63,13,RDU,-78.78,35.87,159
11,ATL,-84.42,33.63,13,TPA,-82.53,27.97,90
7,ATL,-84.42,33.63,8,STL,-90.37,38.74,52
9,ATL,-84.42,33.63,11,SFO,-122.37,37.61,97
17,ATL,-84.42,33.63,18,PIT,-80.23,40.49,88
13,ATL,-84.42,33.63,14,STL,-90.37,38.74,14
20,ATL,-84.42,33.63,21,RIC,-77.31,37.5,18
23,ATL,-84.42,33.63,2,SJU,-66,18.43,23
11,ATL,-84.42,33.63,12,SJU,-66,18.43,1
15,ATL,-84.42,33.63,17,SDF,-85.73,38.17,16
20,ATL,-84.42,33.63,22,RIC,-77.31,37.5,96
10,ATL,-84.42,33.63,15,SJU,-66,18.43,18
19,ATL,-84.42,33.63,20,RIC,-77.31,37.5,82
8,ATL,-84.42,33.63,10,RSW,-81.75,26.53,72
13,ATL,-84.42,33.63,17,SJU,-66,18.43,7
7,ATL,-84.42,33.63,10,SJU,-66,18.43,30
7,ATL,-84.42,33.63,11,SJU,-66,18.43,81
11,ATL,-84.42,33.63,14,SJU,-66,18.43,20
11,ATL,-84.42,33.63,15,SJU,-66,18.43,82
16,ATL,-84.42,33.63,17,RIC,-77.31,37.5,60
19,ATL,-84.42,33.63,21,SEA,-122.3,47.44,75
23,ATL,-84.42,33.63,23,STL,-90.37,38.74,61
10,ATL,-84.42,33.63,11,TOL,-83.8,41.58,91
23,ATL,-84.42,33.63,0,SDF,-85.73,38.17,173
23,ATL,-84.42,33.63,0,STL,-90.37,38.74,13
20,ATL,-84.42,33.63,22,PIT,-80.23,40.49,91
17,ATL,-84.42,33.63,19,PHX,-112.01,33.43,57
22,ATL,-84.42,33.63,0,SLC,-111.97,40.78,15
19,ATL,-84.42,33.63,21,TPA,-82.53,27.97,89
13,ATL,-84.42,33.63,14,SDF,-85.73,38.17,90
9,ATL,-84.42,33.63,10,RIC,-77.31,37.5,84
12,ATL,-84.42,33.63,13,SDF,-85.73,38.17,73
10,ATL,-84.42,33.63,14,SJU,-66,18.43,14
16,ATL,-84.42,33.63,17,SDF,-85.73,38.17,89
23,ATL,-84.42,33.63,0,RDU,-78.78,35.87,120
18,ATL,-84.42,33.63,19,TPA,-82.53,27.97,60
12,ATL,-84.42,33.63,12,PNS,-87.18,30.47,66
10,ATL,-84.42,33.63,11,SDF,-85.73,38.17,177
21,ATL,-84.42,33.63,23,PHX,-112.01,33.43,57
17,ATL,-84.42,33.63,18,RIC,-77.31,37.5,76
21,ATL,-84.42,33.63,22,RDU,-78.78,35.87,86
17,ATL,-84.42,33.63,18,TLH,-84.35,30.39,89
21,ATL,-84.42,33.63,21,PNS,-87.18,30.47,59
9,ATL,-84.42,33.63,11,SEA,-122.3,47.44,16
18,ATL,-84.42,33.63,20,SEA,-122.3,47.44,16
18,ATL,-84.42,33.63,18,PNS,-87.18,30.47,76
14,ATL,-84.42,33.63,15,TLH,-84.35,30.39,91
14,ATL,-84.42,33.63,14,PNS,-87.18,30.47,87
18,ATL,-84.42,33.63,21,SEA,-122.3,47.44,72
17,ATL,-84.42,33.63,19,TUS,-110.94,32.11,59
19,ATL,-84.42,33.63,20,STL,-90.37,38.74,85
9,ATL,-84.42,33.63,9,STL,-90.37,38.74,14
19,ATL,-84.42,33.63,18,SEA,-122.3,47.44,1
17,ATL,-84.42,33.63,17,TLH,-84.35,30.39,89
9,ATL,-84.42,33.63,10,STL,-90.37,38.74,152
17,ATL,-84.42,33.63,18,RDU,-78.78,35.87,84
23,ATL,-84.42,33.63,3,SJU,-66,18.43,62
12,ATL,-84.42,33.63,13,RIC,-77.31,37.5,84
7,ATL,-84.42,33.63,8,TPA,-82.53,27.97,176
10,ATL,-84.42,33.63,11,RIC,-77.31,37.5,89
15,ATL,-84.42,33.63,16,SDF,-85.73,38.17,153
19,ATL,-84.42,33.63,20,SDF,-85.73,38.17,87
20,ATL,-84.42,33.63,21,TLH,-84.35,30.39,75
13,ATL,-84.42,33.63,15,RIC,-77.31,37.5,88
16,ATL,-84.42,33.63,18,RIC,-77.31,37.5,12
22,ATL,-84.42,33.63,0,SEA,-122.3,47.44,67
8,ATL,-84.42,33.63,8,PNS,-87.18,30.47,88
8,ATL,-84.42,33.63,10,SEA,-122.3,47.44,73
21,ATL,-84.42,33.63,22,TLH,-84.35,30.39,89
20,ATL,-84.42,33.63,20,STL,-90.37,38.74,73
20,ATL,-84.42,33.63,21,SDF,-85.73,38.17,92
10,ATL,-84.42,33.63,12,DCA,-77.03,38.85,90
17,ATL,-84.42,33.63,20,EWR,-74.16,40.69,41
19,ATL,-84.42,33.63,19,DEN,-104.67,39.86,29
17,ATL,-84.42,33.63,17,DFW,-97.03,32.89,29
9,ATL,-84.42,33.63,11,BDL,-72.68,41.93,86
15,ATL,-84.42,33.63,17,DTW,-83.35,42.21,84
12,ATL,-84.42,33.63,13,DCA,-77.03,38.85,87
6,ATL,-84.42,33.63,8,DCA,-77.03,38.85,77
19,ATL,-84.42,33.63,19,BNA,-86.67,36.12,79
18,ATL,-84.42,33.63,20,DEN,-104.67,39.86,16
23,ATL,-84.42,33.63,22,BHM,-86.75,33.56,102
16,ATL,-84.42,33.63,17,DFW,-97.03,32.89,89
14,ATL,-84.42,33.63,14,BNA,-86.67,36.12,83
22,ATL,-84.42,33.63,21,BHM,-86.75,33.56,14
23,ATL,-84.42,33.63,0,CLT,-80.94,35.21,58
10,ATL,-84.42,33.63,11,CLT,-80.94,35.21,178
19,ATL,-84.42,33.63,20,DFW,-97.03,32.89,71
17,ATL,-84.42,33.63,20,BOS,-71,42.36,50
21,ATL,-84.42,33.63,23,FLL,-80.15,26.07,56
23,ATL,-84.42,33.63,0,DTW,-83.35,42.21,160
23,ATL,-84.42,33.63,0,DCA,-77.03,38.85,64
23,ATL,-84.42,33.63,1,DCA,-77.03,38.85,15
9,ATL,-84.42,33.63,10,CLT,-80.94,35.21,91
9,ATL,-84.42,33.63,11,BOS,-71,42.36,59
14,ATL,-84.42,33.63,16,EWR,-74.16,40.69,89
13,ATL,-84.42,33.63,15,DTW,-83.35,42.21,90
7,ATL,-84.42,33.63,8,CLT,-80.94,35.21,144
23,ATL,-84.42,33.63,0,DAY,-84.21,39.9,86
20,ATL,-84.42,33.63,20,BNA,-86.67,36.12,87
17,ATL,-84.42,33.63,19,EWR,-74.16,40.69,127
18,ATL,-84.42,33.63,19,CVG,-84.66,39.04,90
9,ATL,-84.42,33.63,11,DCA,-77.03,38.85,81
11,ATL,-84.42,33.63,12,CLT,-80.94,35.21,90
6,ATL,-84.42,33.63,7,CLT,-80.94,35.21,59
17,ATL,-84.42,33.63,18,DFW,-97.03,32.89,115
12,ATL,-84.42,33.63,13,CLT,-80.94,35.21,60
7,ATL,-84.42,33.63,7,CLT,-80.94,35.21,12
20,ATL,-84.42,33.63,22,DFW,-97.03,32.89,30
13,ATL,-84.42,33.63,15,FWA,-85.19,40.97,66
14,ATL,-84.42,33.63,16,BUF,-78.73,42.94,69
20,ATL,-84.42,33.63,21,CVG,-84.66,39.04,87
9,ATL,-84.42,33.63,10,DTW,-83.35,42.21,42
10,ATL,-84.42,33.63,12,EWR,-74.16,40.69,83
16,ATL,-84.42,33.63,17,CVG,-84.66,39.04,28
6,ATL,-84.42,33.63,8,BOS,-71,42.36,81
10,ATL,-84.42,33.63,12,BDL,-72.68,41.93,92
13,ATL,-84.42,33.63,14,DCA,-77.03,38.85,85
19,ATL,-84.42,33.63,21,CLE,-81.84,41.41,89
16,ATL,-84.42,33.63,19,BDL,-72.68,41.93,40
8,ATL,-84.42,33.63,10,DCA,-77.03,38.85,70
17,ATL,-84.42,33.63,19,BDL,-72.68,41.93,46
13,ATL,-84.42,33.63,15,BOS,-71,42.36,91
8,ATL,-84.42,33.63,9,CVG,-84.66,39.04,90
13,ATL,-84.42,33.63,14,CVG,-84.66,39.04,90
12,ATL,-84.42,33.63,12,BHM,-86.75,33.56,77
19,ATL,-84.42,33.63,21,BUF,-78.73,42.94,74
12,ATL,-84.42,33.63,14,BDL,-72.68,41.93,83
15,ATL,-84.42,33.63,16,DEN,-104.67,39.86,84
11,ATL,-84.42,33.63,10,BHM,-86.75,33.56,85
17,ATL,-84.42,33.63,16,BNA,-86.67,36.12,91
21,ATL,-84.42,33.63,21,DFW,-97.03,32.89,1
17,ATL,-84.42,33.63,19,BOS,-71,42.36,112
13,ATL,-84.42,33.63,14,FWA,-85.19,40.97,24
12,ATL,-84.42,33.63,13,BOS,-71,42.36,1
12,ATL,-84.42,33.63,13,EWR,-74.16,40.69,26
8,ATL,-84.42,33.63,9,DFW,-97.03,32.89,86
16,ATL,-84.42,33.63,15,BNA,-86.67,36.12,15
12,ATL,-84.42,33.63,14,EWR,-74.16,40.69,57
23,ATL,-84.42,33.63,23,BHM,-86.75,33.56,72
12,ATL,-84.42,33.63,14,BOS,-71,42.36,86
11,ATL,-84.42,33.63,12,DFW,-97.03,32.89,175
16,ATL,-84.42,33.63,18,CVG,-84.66,39.04,58
23,ATL,-84.42,33.63,23,CLT,-80.94,35.21,30
18,ATL,-84.42,33.63,19,DEN,-104.67,39.86,125
15,ATL,-84.42,33.63,15,BNA,-86.67,36.12,160
19,ATL,-84.42,33.63,21,DFW,-97.03,32.89,89
12,ATL,-84.42,33.63,13,BUF,-78.73,42.94,85
20,ATL,-84.42,33.63,22,CLE,-81.84,41.41,87
9,ATL,-84.42,33.63,11,BUF,-78.73,42.94,80
16,ATL,-84.42,33.63,17,DEN,-104.67,39.86,113
16,ATL,-84.42,33.63,18,CLE,-81.84,41.41,14
15,ATL,-84.42,33.63,17,CLE,-81.84,41.41,70
16,ATL,-84.42,33.63,17,CLE,-81.84,41.41,17
9,ATL,-84.42,33.63,11,DFW,-97.03,32.89,2
21,ATL,-84.42,33.63,22,DEN,-104.67,39.86,74
20,ATL,-84.42,33.63,22,BDL,-72.68,41.93,84
10,ATL,-84.42,33.63,12,FLL,-80.15,26.07,31
9,ATL,-84.42,33.63,11,CMH,-82.89,39.99,83
10,ATL,-84.42,33.63,12,BOS,-71,42.36,88
19,ATL,-84.42,33.63,22,EWR,-74.16,40.69,15
19,ATL,-84.42,33.63,21,EWR,-74.16,40.69,69
14,ATL,-84.42,33.63,15,FLL,-80.15,26.07,68
23,ATL,-84.42,33.63,0,CMH,-82.89,39.99,86
13,ATL,-84.42,33.63,15,DAY,-84.21,39.9,88
12,ATL,-84.42,33.63,14,DTW,-83.35,42.21,37
10,ATL,-84.42,33.63,11,FLL,-80.15,26.07,88
15,ATL,-84.42,33.63,17,BUF,-78.73,42.94,14
14,ATL,-84.42,33.63,15,DAB,-81.05,29.17,85
18,ATL,-84.42,33.63,20,DAB,-81.05,29.17,15
17,ATL,-84.42,33.63,18,CLT,-80.94,35.21,166
14,ATL,-84.42,33.63,15,CLT,-80.94,35.21,168
20,ATL,-84.42,33.63,22,EWR,-74.16,40.69,98
16,ATL,-84.42,33.63,16,CLT,-80.94,35.21,14
18,ATL,-84.42,33.63,19,CLT,-80.94,35.21,86
19,ATL,-84.42,33.63,21,FLL,-80.15,26.07,89
17,ATL,-84.42,33.63,19,FLL,-80.15,26.07,77
19,ATL,-84.42,33.63,21,BDL,-72.68,41.93,46
16,ATL,-84.42,33.63,17,CMH,-82.89,39.99,84
8,ATL,-84.42,33.63,10,FLL,-80.15,26.07,90
12,ATL,-84.42,33.63,13,DTW,-83.35,42.21,42
19,ATL,-84.42,33.63,22,BDL,-72.68,41.93,40
9,ATL,-84.42,33.63,12,BOS,-71,42.36,31
20,ATL,-84.42,33.63,22,BOS,-71,42.36,89
16,ATL,-84.42,33.63,18,BOS,-71,42.36,16
14,ATL,-84.42,33.63,16,BOS,-71,42.36,74
16,ATL,-84.42,33.63,18,CMH,-82.89,39.99,83
12,ATL,-84.42,33.63,13,CMH,-82.89,39.99,84
20,ATL,-84.42,33.63,21,CMH,-82.89,39.99,75
15,ATL,-84.42,33.63,16,DFW,-97.03,32.89,88
20,ATL,-84.42,33.63,22,CMH,-82.89,39.99,17
11,ATL,-84.42,33.63,12,FLL,-80.15,26.07,58
19,ATL,-84.42,33.63,22,BOS,-71,42.36,50
15,ATL,-84.42,33.63,18,BOS,-71,42.36,63
19,ATL,-84.42,33.63,20,CMH,-82.89,39.99,88
15,ATL,-84.42,33.63,17,BOS,-71,42.36,1
11,ATL,-84.42,33.63,13,FLL,-80.15,26.07,98
13,ATL,-84.42,33.63,15,FLL,-80.15,26.07,85
10,ATL,-84.42,33.63,11,CMH,-82.89,39.99,90
20,ATL,-84.42,33.63,21,CLT,-80.94,35.21,180
19,ATL,-84.42,33.63,21,BOS,-71,42.36,34
16,ATL,-84.42,33.63,16,BTR,-91.14,30.53,72
11,ATL,-84.42,33.63,12,CSG,-84.93,32.51,77
9,ATL,-84.42,33.63,10,CSG,-84.93,32.51,58
11,ATL,-84.42,33.63,12,BTR,-91.14,30.53,17
20,ATL,-84.42,33.63,20,CSG,-84.93,32.51,89
16,ATL,-84.42,33.63,18,FLL,-80.15,26.07,86
20,ATL,-84.42,33.63,22,DAY,-84.21,39.9,87
21,ATL,-84.42,33.63,22,DFW,-97.03,32.89,59
11,ATL,-84.42,33.63,12,DAB,-81.05,29.17,84
12,ATL,-84.42,33.63,12,BTR,-91.14,30.53,74
23,ATL,-84.42,33.63,0,BOS,-71,42.36,2
16,ATL,-84.42,33.63,16,CSG,-84.93,32.51,86
21,ATL,-84.42,33.63,22,CLT,-80.94,35.21,88
17,ATL,-84.42,33.63,18,DAY,-84.21,39.9,89
23,ATL,-84.42,33.63,0,CVG,-84.66,39.04,87
19,ATL,-84.42,33.63,19,BTR,-91.14,30.53,74
20,ATL,-84.42,33.63,22,FLL,-80.15,26.07,83
8,ATL,-84.42,33.63,9,CLT,-80.94,35.21,89
8,ATL,-84.42,33.63,10,DFW,-97.03,32.89,31
21,ATL,-84.42,33.63,21,BNA,-86.67,36.12,47
21,ATL,-84.42,33.63,20,BNA,-86.67,36.12,26
15,ATL,-84.42,33.63,16,CMH,-82.89,39.99,88
18,ATL,-84.42,33.63,19,BTR,-91.14,30.53,16
15,ATL,-84.42,33.63,16,FLL,-80.15,26.07,73
21,ATL,-84.42,33.63,22,DAB,-81.05,29.17,86
9,ATL,-84.42,33.63,10,DFW,-97.03,32.89,147
19,ATL,-84.42,33.63,20,DAB,-81.05,29.17,154
16,ATL,-84.42,33.63,17,DAB,-81.05,29.17,90
8,ATL,-84.42,33.63,10,DTW,-83.35,42.21,91
16,ATL,-84.42,33.63,18,EWR,-74.16,40.69,82
15,ATL,-84.42,33.63,17,FLL,-80.15,26.07,69
12,ATL,-84.42,33.63,13,DAB,-81.05,29.17,88
16,ATL,-84.42,33.63,17,FLL,-80.15,26.07,29
21,ATL,-84.42,33.63,22,FLL,-80.15,26.07,25
23,ATL,-84.42,33.63,1,BOS,-71,42.36,85
10,ATL,-84.42,33.63,11,DAY,-84.21,39.9,86
9,ATL,-84.42,33.63,9,CSG,-84.93,32.51,15
23,ATL,-84.42,33.63,0,FLL,-80.15,26.07,29
19,ATL,-84.42,33.63,21,DTW,-83.35,42.21,84
20,ATL,-84.42,33.63,22,DTW,-83.35,42.21,92
19,ATL,-84.42,33.63,20,DTW,-83.35,42.21,1
7,ATL,-84.42,33.63,8,DFW,-97.03,32.89,90
23,ATL,-84.42,33.63,1,FLL,-80.15,26.07,56
14,ATL,-84.42,33.63,16,FLL,-80.15,26.07,15
6,ATL,-84.42,33.63,7,DFW,-97.03,32.89,85
19,ATL,-84.42,33.63,20,EWR,-74.16,40.69,84
15,ATL,-84.42,33.63,16,CLT,-80.94,35.21,163
7,ATL,-84.42,33.63,8,EWR,-74.16,40.69,87
17,ATL,-84.42,33.63,18,DCA,-77.03,38.85,26
19,ATL,-84.42,33.63,21,CAK,-81.44,40.91,84
16,ATL,-84.42,33.63,17,CAK,-81.44,40.91,85
18,ATL,-84.42,33.63,18,BHM,-86.75,33.56,88
9,ATL,-84.42,33.63,10,DEN,-104.67,39.86,113
6,ATL,-84.42,33.63,6,BNA,-86.67,36.12,84
15,ATL,-84.42,33.63,14,BHM,-86.75,33.56,48
15,ATL,-84.42,33.63,15,BHM,-86.75,33.56,42
21,ATL,-84.42,33.63,22,CAE,-81.11,33.93,161
23,ATL,-84.42,33.63,23,GSP,-82.21,34.89,84
15,ATL,-84.42,33.63,16,CAE,-81.11,33.93,89
13,ATL,-84.42,33.63,13,GSP,-82.21,34.89,88
21,ATL,-84.42,33.63,22,GSO,-79.93,36.09,72
13,ATL,-84.42,33.63,14,GSP,-82.21,34.89,74
23,ATL,-84.42,33.63,0,CHA,-85.2,35.03,15
14,ATL,-84.42,33.63,15,CAE,-81.11,33.93,85
16,ATL,-84.42,33.63,18,DFW,-97.03,32.89,16
8,ATL,-84.42,33.63,9,GSP,-82.21,34.89,78
5,ATL,-84.42,33.63,6,GSP,-82.21,34.89,14
6,ATL,-84.42,33.63,6,GSP,-82.21,34.89,68
6,ATL,-84.42,33.63,7,GSP,-82.21,34.89,78
11,ATL,-84.42,33.63,11,GSP,-82.21,34.89,70
12,ATL,-84.42,33.63,13,GSP,-82.21,34.89,86
14,ATL,-84.42,33.63,15,GSP,-82.21,34.89,71
16,ATL,-84.42,33.63,16,GSP,-82.21,34.89,62
15,ATL,-84.42,33.63,16,GSP,-82.21,34.89,102
17,ATL,-84.42,33.63,18,CAE,-81.11,33.93,82
11,ATL,-84.42,33.63,12,GSP,-82.21,34.89,15
14,ATL,-84.42,33.63,15,GSO,-79.93,36.09,69
19,ATL,-84.42,33.63,21,DCA,-77.03,38.85,88
13,ATL,-84.42,33.63,15,EWR,-74.16,40.69,90
11,ATL,-84.42,33.63,13,AUS,-97.66,30.19,16
8,ATL,-84.42,33.63,9,GSO,-79.93,36.09,16
20,ATL,-84.42,33.63,21,CHA,-85.2,35.03,88
15,ATL,-84.42,33.63,15,CHA,-85.2,35.03,89
17,ATL,-84.42,33.63,18,CHA,-85.2,35.03,86
14,ATL,-84.42,33.63,14,CHA,-85.2,35.03,14
7,ATL,-84.42,33.63,6,BHM,-86.75,33.56,88
18,ATL,-84.42,33.63,19,GSO,-79.93,36.09,90
13,ATL,-84.42,33.63,14,CHA,-85.2,35.03,62
20,ATL,-84.42,33.63,21,GSO,-79.93,36.09,86
20,ATL,-84.42,33.63,22,DCA,-77.03,38.85,87
13,ATL,-84.42,33.63,15,DFW,-97.03,32.89,91
19,ATL,-84.42,33.63,19,CAE,-81.11,33.93,1
13,ATL,-84.42,33.63,13,BHM,-86.75,33.56,85
19,ATL,-84.42,33.63,20,GSO,-79.93,36.09,41
15,ATL,-84.42,33.63,16,GSO,-79.93,36.09,159
10,ATL,-84.42,33.63,10,CHA,-85.2,35.03,17
10,ATL,-84.42,33.63,10,BNA,-86.67,36.12,89
21,ATL,-84.42,33.63,21,GSO,-79.93,36.09,1
19,ATL,-84.42,33.63,21,GSO,-79.93,36.09,1
17,ATL,-84.42,33.63,18,GSO,-79.93,36.09,79
19,ATL,-84.42,33.63,21,ALB,-73.8,42.74,84
9,ATL,-84.42,33.63,9,CHA,-85.2,35.03,60
17,ATL,-84.42,33.63,17,BNA,-86.67,36.12,75
23,ATL,-84.42,33.63,23,CHA,-85.2,35.03,73
10,ATL,-84.42,33.63,11,CHA,-85.2,35.03,75
20,ATL,-84.42,33.63,22,BWI,-76.66,39.17,88
19,ATL,-84.42,33.63,19,BHM,-86.75,33.56,82
9,ATL,-84.42,33.63,10,BWI,-76.66,39.17,54
18,ATL,-84.42,33.63,19,AUS,-97.66,30.19,30
21,ATL,-84.42,33.63,21,BHM,-86.75,33.56,78
17,ATL,-84.42,33.63,16,BHM,-86.75,33.56,86
10,ATL,-84.42,33.63,11,BWI,-76.66,39.17,89
21,ATL,-84.42,33.63,20,BHM,-86.75,33.56,44
18,ATL,-84.42,33.63,20,AUS,-97.66,30.19,55
11,ATL,-84.42,33.63,16,HNL,-157.92,21.31,14
20,ATL,-84.42,33.63,20,BHM,-86.75,33.56,30
19,ATL,-84.42,33.63,21,BWI,-76.66,39.17,84
12,ATL,-84.42,33.63,14,BWI,-76.66,39.17,83
21,ATL,-84.42,33.63,21,GSP,-82.21,34.89,44
19,ATL,-84.42,33.63,21,ABE,-75.44,40.65,90
12,ATL,-84.42,33.63,12,EVV,-87.53,38.03,63
16,ATL,-84.42,33.63,17,BWI,-76.66,39.17,83
9,ATL,-84.42,33.63,11,DTW,-83.35,42.21,41
9,ATL,-84.42,33.63,11,BWI,-76.66,39.17,30
14,ATL,-84.42,33.63,16,ABE,-75.44,40.65,58
16,ATL,-84.42,33.63,15,BHM,-86.75,33.56,86
14,ATL,-84.42,33.63,13,BHM,-86.75,33.56,77
14,ATL,-84.42,33.63,15,ABE,-75.44,40.65,30
22,ATL,-84.42,33.63,22,DFW,-97.03,32.89,29
17,ATL,-84.42,33.63,18,BWI,-76.66,39.17,87
23,ATL,-84.42,33.63,1,DTW,-83.35,42.21,16
17,ATL,-84.42,33.63,19,DTW,-83.35,42.21,157
13,ATL,-84.42,33.63,15,BWI,-76.66,39.17,89
12,ATL,-84.42,33.63,13,DEN,-104.67,39.86,75
10,ATL,-84.42,33.63,10,CAE,-81.11,33.93,17
8,ATL,-84.42,33.63,9,CHA,-85.2,35.03,12
20,ATL,-84.42,33.63,21,GSP,-82.21,34.89,162
21,ATL,-84.42,33.63,22,GSP,-82.21,34.89,54
17,ATL,-84.42,33.63,17,CAE,-81.11,33.93,90
7,ATL,-84.42,33.63,8,DEN,-104.67,39.86,40
11,ATL,-84.42,33.63,12,DEN,-104.67,39.86,16
20,ATL,-84.42,33.63,21,CAE,-81.11,33.93,80
16,ATL,-84.42,33.63,16,CAE,-81.11,33.93,83
6,ATL,-84.42,33.63,7,CAE,-81.11,33.93,88
8,ATL,-84.42,33.63,9,CAE,-81.11,33.93,76
11,ATL,-84.42,33.63,11,CAE,-81.11,33.93,74
10,ATL,-84.42,33.63,11,DFW,-97.03,32.89,89
14,ATL,-84.42,33.63,16,DTW,-83.35,42.21,80
9,ATL,-84.42,33.63,9,BNA,-86.67,36.12,75
17,ATL,-84.42,33.63,19,BWI,-76.66,39.17,84
12,ATL,-84.42,33.63,13,CAE,-81.11,33.93,73
22,ATL,-84.42,33.63,23,DFW,-97.03,32.89,55
13,ATL,-84.42,33.63,14,CAE,-81.11,33.93,90
10,ATL,-84.42,33.63,11,CAE,-81.11,33.93,163
22,ATL,-84.42,33.63,22,CAE,-81.11,33.93,14
23,ATL,-84.42,33.63,0,DFW,-97.03,32.89,90
23,ATL,-84.42,33.63,1,EWR,-74.16,40.69,165
12,ATL,-84.42,33.63,12,BNA,-86.67,36.12,82
23,ATL,-84.42,33.63,23,BNA,-86.67,36.12,179
10,ATL,-84.42,33.63,11,DEN,-104.67,39.86,92
19,ATL,-84.42,33.63,19,EVV,-87.53,38.03,26
12,ATL,-84.42,33.63,13,AUS,-97.66,30.19,74
17,ATL,-84.42,33.63,18,GSP,-82.21,34.89,71
8,ATL,-84.42,33.63,9,DEN,-104.67,39.86,60
11,ATL,-84.42,33.63,12,GNV,-82.27,29.69,89
13,ATL,-84.42,33.63,14,GSO,-79.93,36.09,89
11,ATL,-84.42,33.63,11,BNA,-86.67,36.12,89
13,ATL,-84.42,33.63,14,AGS,-81.96,33.36,75
15,ATL,-84.42,33.63,16,CHS,-80.04,32.89,85
21,ATL,-84.42,33.63,22,GNV,-82.27,29.69,88
19,ATL,-84.42,33.63,20,GNV,-82.27,29.69,85
7,ATL,-84.42,33.63,8,CHS,-80.04,32.89,71
12,ATL,-84.42,33.63,13,DFW,-97.03,32.89,15
20,ATL,-84.42,33.63,21,CHS,-80.04,32.89,116
15,ATL,-84.42,33.63,17,DCA,-77.03,38.85,69
13,ATL,-84.42,33.63,15,CLE,-81.84,41.41,92
10,ATL,-84.42,33.63,11,AGS,-81.96,33.36,91
18,ATL,-84.42,33.63,20,DCA,-77.03,38.85,75
7,ATL,-84.42,33.63,8,DTW,-83.35,42.21,46
23,ATL,-84.42,33.63,0,CLE,-81.84,41.41,160
14,ATL,-84.42,33.63,15,GNV,-82.27,29.69,79
23,ATL,-84.42,33.63,0,BWI,-76.66,39.17,151
22,ATL,-84.42,33.63,22,AGS,-81.96,33.36,74
23,ATL,-84.42,33.63,23,AGS,-81.96,33.36,69
23,ATL,-84.42,33.63,1,CLE,-81.84,41.41,15
14,ATL,-84.42,33.63,15,DFW,-97.03,32.89,67
8,ATL,-84.42,33.63,9,AGS,-81.96,33.36,88
13,ATL,-84.42,33.63,14,CHS,-80.04,32.89,89
11,ATL,-84.42,33.63,12,CHS,-80.04,32.89,84
9,ATL,-84.42,33.63,10,CLE,-81.84,41.41,83
14,ATL,-84.42,33.63,15,DCA,-77.03,38.85,77
8,ATL,-84.42,33.63,9,AUS,-97.66,30.19,88
8,ATL,-84.42,33.63,10,CLE,-81.84,41.41,91
23,ATL,-84.42,33.63,0,AGS,-81.96,33.36,16
16,ATL,-84.42,33.63,17,CHS,-80.04,32.89,180
17,ATL,-84.42,33.63,19,DCA,-77.03,38.85,80
10,ATL,-84.42,33.63,11,CHS,-80.04,32.89,252
8,ATL,-84.42,33.63,8,BHM,-86.75,33.56,92
17,ATL,-84.42,33.63,18,CLE,-81.84,41.41,73
23,ATL,-84.42,33.63,0,CHS,-80.04,32.89,175
23,ATL,-84.42,33.63,1,BWI,-76.66,39.17,13
17,ATL,-84.42,33.63,18,CHS,-80.04,32.89,84
12,ATL,-84.42,33.63,13,CLE,-81.84,41.41,92
20,ATL,-84.42,33.63,21,AGS,-81.96,33.36,88
11,ATL,-84.42,33.63,13,DCA,-77.03,38.85,91
21,ATL,-84.42,33.63,21,DEN,-104.67,39.86,1
8,ATL,-84.42,33.63,9,DCA,-77.03,38.85,17
20,ATL,-84.42,33.63,22,CHS,-80.04,32.89,74
16,ATL,-84.42,33.63,17,DCA,-77.03,38.85,16
7,ATL,-84.42,33.63,8,GSO,-79.93,36.09,70
15,ATL,-84.42,33.63,15,AGS,-81.96,33.36,86
14,ATL,-84.42,33.63,16,ALB,-73.8,42.74,86
16,ATL,-84.42,33.63,18,DTW,-83.35,42.21,86
10,ATL,-84.42,33.63,10,BHM,-86.75,33.56,86
10,ATL,-84.42,33.63,12,DTW,-83.35,42.21,86
